-4.841075465083122253e-02 3.905768040567636490e-03 5.152494832873344421e-02 -1.372156143188476562e-01 -2.128032892942428589e-01 3.883474767208099365e-01
-1.418786942958831787e-01 1.073986068367958069e-01 -1.103533655405044556e-01 1.893511563539505005e-01 -1.888936609029769897e-01 -1.821617931127548218e-01
-1.876406520605087280e-01 -1.067816391587257385e-01 1.043637394905090332e-01 1.833902299404144287e-01 2.472559064626693726e-01 1.377287954092025757e-01
4.906702786684036255e-02 3.921380639076232910e-02 -1.774828694760799408e-02 -1.875327229499816895e-01 2.508345842361450195e-01 -1.037280783057212830e-01
-1.619262844324111938e-01 3.596658408641815186e-01 -1.152305752038955688e-01 1.523265391588211060e-01 8.926608413457870483e-02 1.628539115190505981e-01
5.366783123463392258e-03 1.748793274164199829e-01 -5.702177807688713074e-02 -3.707935512065887451e-01 -6.855487078428268433e-02 1.027951464056968689e-01
-2.715602517127990723e-01 -2.536829113960266113e-01 1.381919533014297485e-02 2.037408202886581421e-01 1.479255594313144684e-02 -1.996996253728866577e-01
1.385296434164047241e-01 4.335406050086021423e-02 -1.367815732955932617e-01 1.556370407342910767e-01 -1.014711987227201462e-02 -5.199727416038513184e-02
2.852066233754158020e-02 -1.835255175828933716e-01 -1.259365230798721313e-01 1.684914678335189819e-01 1.622658967971801758e-01 -2.332845926284790039e-01
-2.127022743225097656e-01 1.385240405797958374e-01 -7.162757217884063721e-03 -2.148904651403427124e-01 1.285362094640731812e-01 1.949328370392322540e-02
3.306691348552703857e-01 5.618340801447629929e-03 1.817554533481597900e-01 1.739838719367980957e-01 9.455490112304687500e-02 -1.715450733900070190e-01
-2.415256351232528687e-01 -2.214577049016952515e-01 -1.321653276681900024e-01 -1.030769348144531250e-01 6.041187047958374023e-02 -2.672578394412994385e-01
-1.455113887786865234e-01 1.829666197299957275e-01 -5.499839410185813904e-02 3.104503750801086426e-01 -1.303581893444061279e-01 -2.263840734958648682e-01
1.251250952482223511e-01 1.264960318803787231e-01 2.263819724321365356e-01 3.535308241844177246e-01 2.110258676111698151e-02 -1.672931313514709473e-01
5.933920294046401978e-02 -1.815699636936187744e-01 2.139524519443511963e-01 -3.080546557903289795e-01 1.606941670179367065e-01 1.892646998167037964e-01
2.653451077640056610e-02 -1.189757604151964188e-02 2.415487617254257202e-01 1.054217368364334106e-01 -2.959379851818084717e-01 -9.467601776123046875e-02
1.089987382292747498e-01 -1.610771119594573975e-01 -2.308567017316818237e-01 -1.553185582160949707e-01 -1.810741722583770752e-01 -3.158489167690277100e-01
-9.488327777944505215e-04 -4.603563807904720306e-03 -1.947271078824996948e-01 -1.669713109731674194e-01 -1.278407275676727295e-01 2.497751563787460327e-01
9.752529673278331757e-03 -2.723337709903717041e-01 8.667546510696411133e-02 2.046312093734741211e-01 2.769291214644908905e-02 -8.309477567672729492e-02
8.526980131864547729e-02 2.922275960445404053e-01 -2.938336133956909180e-01 -6.976424157619476318e-02 8.881333470344543457e-02 1.160887703299522400e-01
