-1.281397342681884766e-01 2.810194529592990875e-02 -7.522185146808624268e-02 -1.498682796955108643e-01 1.697412692010402679e-02 -7.749667018651962280e-02 -6.218421831727027893e-02 1.387340873479843140e-01 6.664129614364355803e-06 -8.258886635303497314e-02 -5.326245352625846863e-02 -6.229311823844909668e-01 -1.208381876349449158e-01 6.001166105270385742e-01 -1.212236732244491577e-01 -4.034304618835449219e-02 -1.571616381406784058e-01 1.164634086308069527e-04 9.023219172377139330e-05 6.883639097213745117e-02
4.172020256519317627e-01 -3.727171197533607483e-02 3.085292279720306396e-01 1.554465591907501221e-01 2.025943394983187318e-04 2.026128321886062622e-01 3.643487989902496338e-01 6.150590255856513977e-02 1.640836126171052456e-05 1.701726764440536499e-01 -1.657612621784210205e-02 -1.181693747639656067e-01 1.801428198814392090e-01 3.642118722200393677e-02 2.034132480621337891e-01 -2.185092453146353364e-04 4.760944843292236328e-01 1.277868868783116341e-04 -3.021914064884185791e-01 1.183447018265724182e-01
-1.393176317214965820e-01 -2.716415561735630035e-02 -2.302380502223968506e-01 -1.078686714172363281e-01 -3.681105747818946838e-02 -2.480745315551757812e-01 -1.701362729072570801e-01 7.954759895801544189e-02 3.584465048334095627e-06 -1.229685768485069275e-01 2.551961839199066162e-01 5.103161931037902832e-01 -1.319430321455001831e-01 -1.233061775565147400e-01 -1.751450747251510620e-01 7.559723407030105591e-02 -2.992299199104309082e-01 -3.070608654525130987e-04 1.566419005393981934e-01 4.981849342584609985e-02
-1.851620227098464966e-01 3.498875722289085388e-02 -1.845519542694091797e-01 -1.677331775426864624e-01 1.773430779576301575e-02 -1.756467372179031372e-01 -2.753633558750152588e-01 9.486568719148635864e-02 -7.731337063887622207e-06 -7.945758104324340820e-02 -6.101980805397033691e-02 -5.647054314613342285e-01 -1.328565776348114014e-01 6.146873831748962402e-01 -3.193119466304779053e-01 -4.331256821751594543e-02 -3.647556304931640625e-01 1.073432576959021389e-04 1.146209910511970520e-01 6.483621895313262939e-02
4.498382210731506348e-01 -2.050404623150825500e-02 4.427446424961090088e-01 2.202800363302230835e-01 -5.984172690659761429e-03 3.846814036369323730e-01 3.625681996345520020e-01 1.211575698107481003e-02 -8.742754289414733648e-06 3.638821840286254883e-01 3.309971839189529419e-02 2.579500973224639893e-01 2.530561089515686035e-01 -5.900061726570129395e-01 2.093098759651184082e-01 1.804231293499469757e-02 3.999897241592407227e-01 -3.473733522696420550e-05 -2.074135839939117432e-01 2.322437427937984467e-02
-7.439237833023071289e-02 3.062618374824523926e-01 1.320625282824039459e-02 -6.324049830436706543e-02 1.021714806556701660e-01 1.630704551935195923e-01 -2.110766172409057617e-01 -2.220198810100555420e-01 1.142519977292977273e-06 -1.512258946895599365e-01 -2.371551543474197388e-01 2.410343885421752930e-01 -2.108830064535140991e-01 -1.178328633308410645e+00 -1.058622077107429504e-01 -1.363069564104080200e-01 7.902240753173828125e-02 -1.134809572249650955e-04 3.105929493904113770e-01 -2.657550573348999023e-01
-1.794304400682449341e-01 1.885223984718322754e-01 2.351472526788711548e-02 -2.761209607124328613e-01 5.102769285440444946e-02 -4.938908386975526810e-03 2.911643605330027640e-05 -2.167460024356842041e-01 2.722574572544544935e-05 4.911467898637056351e-03 -1.288013011217117310e-01 2.138417065143585205e-01 -8.137637376785278320e-02 -1.022722482681274414e+00 -3.298144936561584473e-01 1.215900527313351631e-03 -1.009108200669288635e-01 -1.106874697143211961e-04 1.824605315923690796e-01 -2.844089865684509277e-01
-9.373909235000610352e-02 3.383195027709007263e-02 -1.920165419578552246e-01 -3.151158392429351807e-01 1.872934587299823761e-02 -2.118529975414276123e-01 -2.558165788650512695e-01 1.061369627714157104e-01 2.339397042305790819e-06 -1.954042464494705200e-01 -3.230608999729156494e-02 -6.808920502662658691e-01 -2.027750611305236816e-01 6.279953718185424805e-01 -2.142336219549179077e-01 -4.427345842123031616e-02 -1.698875576257705688e-01 1.163958586403168738e-04 1.696227118372917175e-02 8.549293875694274902e-02
-1.820318400859832764e-01 3.869825229048728943e-02 -2.843075096607208252e-01 -2.385656088590621948e-01 1.802483759820461273e-02 -2.050208598375320435e-01 -3.175764381885528564e-01 1.195953488349914551e-01 -7.070409537845989689e-06 -1.232503950595855713e-01 -6.673776358366012573e-02 -6.345553398132324219e-01 -1.773621290922164917e-01 5.624368786811828613e-01 -4.441359043121337891e-01 -4.426117241382598877e-02 -2.962509095668792725e-01 9.209202107740566134e-05 4.394602775573730469e-02 1.569560170173645020e-02
4.305607080459594727e-01 -1.486424803733825684e-01 2.286823838949203491e-01 3.445046544075012207e-01 7.074412424117326736e-04 3.290140628814697266e-01 4.181922972202301025e-01 3.500441908836364746e-01 -4.614820682036224753e-06 2.568454742431640625e-01 3.942048177123069763e-02 -3.563873171806335449e-01 9.354557842016220093e-02 4.045342803001403809e-01 3.395009934902191162e-01 -1.332167070358991623e-02 3.144115805625915527e-01 1.284953177673742175e-04 -2.502016127109527588e-01 4.319888055324554443e-01
