9.304735064506530762e-01 5.763931572437286377e-02 -3.640146926045417786e-02 -4.746872466057538986e-03 2.849851502105593681e-03 1.495880819857120514e-02 -2.198779955506324768e-03 -3.560992772690951824e-04 1.094716833904385567e-03 9.588529355823993683e-03 1.285785064101219177e-02 -1.615054532885551453e-02 1.698455214500427246e-02 4.689995665103197098e-03 -1.434938609600067139e-02 -3.286670194938778877e-03 -1.172901410609483719e-02 3.728154674172401428e-02 -2.936725877225399017e-02 -1.071039866656064987e-02
1.311202645301818848e-01 5.102894902229309082e-01 1.722822189331054688e-01 -2.511771395802497864e-02 -1.045794598758220673e-02 1.299844682216644287e-01 -5.146256089210510254e-02 9.680408239364624023e-02 4.158391803503036499e-02 4.481688514351844788e-02 8.304171264171600342e-02 -1.891497224569320679e-01 -9.964852780103683472e-02 1.177718788385391235e-01 -1.904144883155822754e-01 -2.171573974192142487e-02 1.834012754261493683e-02 8.233299851417541504e-02 -1.606985479593276978e-01 -8.807546645402908325e-02
-9.286832995712757111e-03 9.232833236455917358e-02 9.254723787307739258e-01 5.103796720504760742e-03 -2.155452268198132515e-03 3.581254044547677040e-03 4.447565414011478424e-03 4.804308991879224777e-03 -9.702271781861782074e-03 6.006716750562191010e-03 5.284650716930627823e-03 -2.136906050145626068e-02 1.141585782170295715e-02 -4.454209934920072556e-03 -6.374470423907041550e-03 -8.814671076834201813e-03 -4.289679694920778275e-03 9.190961718559265137e-03 -1.256531476974487305e-02 -4.525997675955295563e-03
3.859283030033111572e-01 2.382756024599075317e-01 -6.820902228355407715e-02 -2.056176066398620605e-01 -2.841055975295603275e-04 2.770919799804687500e-01 3.674094080924987793e-01 -5.205585807561874390e-02 -1.361046731472015381e-01 -7.891633361577987671e-02 5.948556214570999146e-02 -1.414299309253692627e-01 3.612841367721557617e-01 -1.298144012689590454e-01 7.889965921640396118e-02 -1.794584542512893677e-01 -5.889109522104263306e-02 -2.894227802753448486e-01 4.651348665356636047e-02 1.730352044105529785e-01
-1.908260881900787354e-01 -8.557551503181457520e-01 2.252220511436462402e-01 -5.009990930557250977e-01 7.822610139846801758e-01 -2.676003873348236084e-01 -3.224387019872665405e-02 -4.079963639378547668e-02 7.399068772792816162e-02 -1.697855442762374878e-01 6.725583970546722412e-02 3.449454605579376221e-01 2.633911669254302979e-01 -1.464066505432128906e-01 3.458215892314910889e-01 2.800947427749633789e-01 -1.193476393818855286e-01 1.305940449237823486e-01 3.945483565330505371e-01 2.260944098234176636e-01
8.445686101913452148e-01 2.853773832321166992e-01 1.280407607555389404e-01 1.904158592224121094e-01 7.928771525621414185e-02 2.603263258934020996e-01 -6.414689123630523682e-02 2.256891429424285889e-01 -3.386232554912567139e-01 5.002605542540550232e-02 4.469211399555206299e-02 -3.756317496299743652e-02 -6.619786471128463745e-02 -7.255790755152702332e-03 -3.553643450140953064e-02 4.206122457981109619e-01 -2.744393944740295410e-01 -3.135725557804107666e-01 1.795390248298645020e-01 -9.302171319723129272e-02
6.227580904960632324e-01 -1.576174944639205933e-01 4.212477505207061768e-01 -3.150286078453063965e-01 -2.726928144693374634e-02 -2.846292555332183838e-01 5.901054739952087402e-01 1.161395106464624405e-02 -1.143669486045837402e-01 -2.238052487373352051e-01 -1.384979784488677979e-01 -1.443119049072265625e-01 -1.875137835741043091e-01 -1.185797229409217834e-01 -8.969768881797790527e-02 4.180575907230377197e-02 2.921403050422668457e-01 -2.222379483282566071e-02 -5.739907547831535339e-02 3.734016790986061096e-02
-6.728955358266830444e-02 5.752216577529907227e-01 1.303237527608871460e-01 2.115824371576309204e-01 -9.858535230159759521e-02 -3.392635583877563477e-01 -3.964651748538017273e-02 2.958607673645019531e-01 -6.557940691709518433e-02 -1.972745805978775024e-01 -1.414261907339096069e-01 3.033239841461181641e-01 3.713570833206176758e-01 -9.246788173913955688e-02 8.324250578880310059e-02 1.272263079881668091e-01 -2.132389247417449951e-01 -2.360321395099163055e-02 -8.956075459718704224e-02 2.632552683353424072e-01
8.222313970327377319e-02 1.407112926244735718e-01 4.494940117001533508e-02 -2.012677490711212158e-01 -1.212593391537666321e-01 -1.134662851691246033e-01 -1.069997623562812805e-01 -2.803465165197849274e-02 2.449706196784973145e-01 2.401548773050308228e-01 -7.235271483659744263e-02 -1.730350255966186523e-01 -2.568909823894500732e-01 4.600010812282562256e-02 -2.099364697933197021e-01 1.663739979267120361e-01 1.732241660356521606e-01 5.012061074376106262e-02 -3.723891079425811768e-01 9.384851902723312378e-02
-1.783163845539093018e-01 7.007037401199340820e-01 1.507292091846466064e-01 3.382252454757690430e-01 -1.754445433616638184e-01 -2.991346120834350586e-01 4.591856151819229126e-02 3.840241134166717529e-01 -3.230980783700942993e-02 3.319840729236602783e-01 1.471029520034790039e-01 -4.192647710442543030e-02 2.657818794250488281e-01 2.209823578596115112e-02 -1.478720903396606445e-01 -3.224858045578002930e-01 -2.536293584853410721e-03 -1.687030345201492310e-01 1.483834087848663330e-01 -1.648238450288772583e-01
