1.883932054042816162e-01 1.541291624307632446e-01 -9.783431142568588257e-02
-9.271804243326187134e-02 -6.694547832012176514e-02 2.280650436878204346e-01
-1.111863479018211365e-01 1.289361417293548584e-01 3.574074804782867432e-02
-4.995124042034149170e-02 -3.552241623401641846e-01 1.845363229513168335e-01
1.470049470663070679e-01 -1.924806535243988037e-01 3.162631019949913025e-02
2.546587958931922913e-02 1.348412483930587769e-01 -2.630502283573150635e-01
6.359579414129257202e-02 4.358294233679771423e-02 1.437669247388839722e-01
4.010651260614395142e-02 1.331304907798767090e-01 -2.571378350257873535e-01
2.294401973485946655e-01 -1.044663786888122559e-01 -3.031686507165431976e-02
1.437383741140365601e-01 1.121156197041273117e-02 1.544911861419677734e-01
-9.992852061986923218e-02 -1.465092748403549194e-01 1.615540385246276855e-01
-2.786740958690643311e-01 2.883159816265106201e-01 6.639337632805109024e-03
5.140766501426696777e-02 -1.663603037595748901e-01 -2.622059881687164307e-01
-6.003561615943908691e-02 2.336465418338775635e-01 -2.575479447841644287e-01
-3.144311606884002686e-01 1.211426258087158203e-01 -2.920846939086914062e-01
-3.882423639297485352e-01 2.024580985307693481e-01 -2.900371253490447998e-01
-2.506273090839385986e-01 -9.314882755279541016e-02 1.812222898006439209e-01
1.400705147534608841e-02 -1.983817964792251587e-01 1.355223357677459717e-01
-2.046199291944503784e-01 -1.111402511596679688e-01 -2.486844509840011597e-01
-1.068679466843605042e-01 -2.470157109200954437e-02 3.763508424162864685e-02
-6.598520278930664062e-02 -1.870972216129302979e-01 7.462470978498458862e-02
-5.612906441092491150e-02 1.866415292024612427e-01 6.426956504583358765e-02
-7.360725104808807373e-02 1.758298873901367188e-01 -7.485937327146530151e-02
4.072217270731925964e-02 1.670103818178176880e-01 -2.847791612148284912e-01
-4.145080968737602234e-02 -3.135898411273956299e-01 -7.818366587162017822e-02
3.938032314181327820e-02 -8.400420844554901123e-02 7.775308936834335327e-02
-3.729451000690460205e-01 2.157431095838546753e-02 -5.356643348932266235e-02
8.027019351720809937e-02 -6.133563071489334106e-02 1.787297576665878296e-01
-1.919739842414855957e-01 -2.572013735771179199e-01 -2.686819434165954590e-02
5.614734441041946411e-02 -9.032610803842544556e-02 1.463631689548492432e-01
1.089577227830886841e-01 -8.000724017620086670e-02 6.681315600872039795e-02
-1.020988747477531433e-01 6.888320297002792358e-02 1.490641087293624878e-01
1.582115739583969116e-01 1.372548379004001617e-02 -2.250369824469089508e-02
-2.076549530029296875e-01 -9.943621605634689331e-02 -3.200176954269409180e-01
4.561301320791244507e-02 -5.186257767491042614e-04 -5.539014469832181931e-03
-1.447207778692245483e-01 -1.107155829668045044e-01 8.417720347642898560e-02
-2.228119820356369019e-01 1.680850796401500702e-02 -1.742474362254142761e-02
-1.388005465269088745e-01 -5.957233533263206482e-02 2.064836323261260986e-01
1.856883615255355835e-01 1.737345755100250244e-01 8.105666190385818481e-02
3.422575891017913818e-01 -3.762789666652679443e-01 9.750459343194961548e-03
4.196233302354812622e-02 -2.382158488035202026e-01 5.967461690306663513e-02
3.503323793411254883e-01 1.477938592433929443e-01 -8.657219260931015015e-02
7.401933521032333374e-02 3.195077776908874512e-01 -5.883510690182447433e-03
-6.591885536909103394e-02 -1.747094690799713135e-01 -2.306181043386459351e-01
1.167996078729629517e-01 -5.430581048130989075e-02 3.732317686080932617e-02
3.256144225597381592e-01 -2.418925762176513672e-01 2.295174449682235718e-01
2.414395809173583984e-01 8.486156910657882690e-02 1.282812952995300293e-01
1.972170919179916382e-01 7.192242890596389771e-02 5.993872880935668945e-02
6.587254256010055542e-02 1.145031675696372986e-01 -4.747263342142105103e-02
-8.041069656610488892e-02 -3.165547549724578857e-01 -4.544366523623466492e-02
8.632583171129226685e-02 -8.181849494576454163e-03 -3.250587731599807739e-03
1.036847382783889771e-01 -2.045443803071975708e-01 -2.730213403701782227e-01
1.105140801519155502e-02 1.850301772356033325e-01 -1.658551245927810669e-01
8.482068777084350586e-02 -8.977036923170089722e-02 -1.332538872957229614e-01
-1.203523874282836914e-01 -2.775670886039733887e-01 8.832210302352905273e-02
1.910243630409240723e-01 7.482908666133880615e-02 1.075228974223136902e-01
1.090155243873596191e-01 1.018589958548545837e-01 1.559064090251922607e-01
-6.184019520878791809e-02 1.515757590532302856e-01 9.877152740955352783e-02
-1.371056288480758667e-01 -1.584951430559158325e-01 -2.197426110506057739e-01
2.593206763267517090e-01 -3.385496437549591064e-01 2.990021407604217529e-01
