7.419375702738761902e-03 -9.051829576492309570e-02 3.940620273351669312e-02 -2.220883779227733612e-02
1.399086795572657138e-05 -5.933408625423908234e-03 -8.156652748584747314e-02 -7.701430469751358032e-02
-3.716017901897430420e-01 -2.731742262840270996e-01 -2.180733233690261841e-01 -9.368463605642318726e-02
2.893557250499725342e-01 1.807073354721069336e-01 1.805772539228200912e-03 2.375001162290573120e-01
1.155880764126777649e-01 2.262380570173263550e-01 1.198809891939163208e-01 -2.528049238026142120e-02
-1.040621399879455566e-01 -6.054268218576908112e-03 -2.995002567768096924e-01 1.016807705163955688e-01
2.561688609421253204e-02 2.393092811107635498e-01 -2.973819375038146973e-01 -9.541255235671997070e-02
-9.533430635929107666e-02 -1.044293716549873352e-01 2.094842344522476196e-01 1.649015769362449646e-02
-4.024201631546020508e-01 -2.624479234218597412e-01 -2.913846634328365326e-02 9.145218878984451294e-02
-2.795795500278472900e-01 1.882445365190505981e-01 3.208703398704528809e-01 -4.703573137521743774e-02
-6.689506024122238159e-02 3.235498666763305664e-01 3.701696991920471191e-01 -1.735916137695312500e-01
-2.550779581069946289e-01 1.159729361534118652e-01 -2.229959517717361450e-01 1.321248896420001984e-02
-1.019122451543807983e-01 1.573940068483352661e-01 8.578983694314956665e-02 7.621034979820251465e-02
-3.740632161498069763e-02 -1.147451773285865784e-01 -2.053881585597991943e-01 9.062008000910282135e-03
-7.397301029413938522e-03 3.203892409801483154e-01 -3.759811446070671082e-02 8.183977752923965454e-02
-2.424838691949844360e-01 5.224714800715446472e-02 1.642613261938095093e-01 -2.655399441719055176e-01
-2.602625787258148193e-01 2.017815709114074707e-01 -8.976577781140804291e-03 7.434332370758056641e-02
2.273311093449592590e-02 1.248104572296142578e-01 -1.587344706058502197e-01 2.651926279067993164e-01
2.645927714183926582e-03 -2.702066004276275635e-01 -3.029605150222778320e-01 9.339081496000289917e-02
1.958658844232559204e-01 -6.067557842470705509e-04 -6.881519686430692673e-03 9.354580193758010864e-02
-8.239745162427425385e-03 1.491017937660217285e-01 4.618344455957412720e-02 8.023605495691299438e-02
-3.462073800619691610e-04 -1.765763163566589355e-01 -2.131287306547164917e-01 -3.366710618138313293e-02
9.589045494794845581e-02 -7.319175056181848049e-04 -1.365343183279037476e-01 1.404451280832290649e-01
1.092498600482940674e-01 -2.483777254819869995e-01 -8.093345910310745239e-02 -1.387507170438766479e-01
-1.165657192468643188e-01 1.743510365486145020e-01 -1.489589810371398926e-01 1.399267315864562988e-01
1.591135002672672272e-02 -1.936831623315811157e-01 -6.175756454467773438e-02 -4.492092505097389221e-02
8.040636312216520309e-04 5.772200971841812134e-02 4.991976544260978699e-02 2.045036107301712036e-01
-1.965310126543045044e-01 4.569769650697708130e-02 -1.947532892227172852e-01 7.672730088233947754e-02
2.687174975872039795e-01 -2.030639648437500000e-01 1.434200108051300049e-01 -1.596079021692276001e-01
-2.581801414489746094e-01 -4.490074887871742249e-02 -7.610610127449035645e-02 1.307923197746276855e-01
3.109175264835357666e-01 2.320263236761093140e-01 2.339668385684490204e-02 4.998960345983505249e-02
-4.599492996931076050e-02 5.656577274203300476e-02 3.761454522609710693e-01 -2.845887243747711182e-01
1.591458022594451904e-01 -2.785261273384094238e-01 3.001858480274677277e-02 7.276625186204910278e-02
3.190818727016448975e-01 -1.962423324584960938e-01 1.562768518924713135e-01 -1.446742117404937744e-01
3.036209046840667725e-01 2.801241539418697357e-02 -9.636656194925308228e-02 4.118665680289268494e-02
1.140715833753347397e-02 2.299836836755275726e-03 4.333867505192756653e-02 6.675999611616134644e-02
2.813392691314220428e-02 1.565881818532943726e-01 -3.134248554706573486e-01 1.367533355951309204e-01
2.414476871490478516e-01 -1.018984466791152954e-01 -1.682173907756805420e-01 1.027628108859062195e-01
-7.993712276220321655e-02 -8.096805214881896973e-02 -2.392151355743408203e-01 -9.817668050527572632e-02
1.775640696287155151e-01 -1.000997722148895264e-01 1.058774814009666443e-01 2.444474399089813232e-02
-2.021453082561492920e-01 -2.747123241424560547e-01 1.138722803443670273e-02 -1.680773496627807617e-02
-1.270135492086410522e-01 3.266982436180114746e-01 2.413248121738433838e-01 7.929275929927825928e-02
-4.212963953614234924e-02 -8.590905927121639252e-03 2.782852947711944580e-01 1.541747897863388062e-01
2.475518882274627686e-01 -2.671928703784942627e-02 8.745976537466049194e-02 -3.127438202500343323e-02
-2.908832393586635590e-02 -2.523376941680908203e-01 -1.484369635581970215e-01 -3.224597871303558350e-02
-6.410728394985198975e-02 -7.835605740547180176e-02 1.121955215930938721e-01 -2.430251389741897583e-01
2.158589661121368408e-01 6.502807885408401489e-02 -1.521757692098617554e-01 3.225587308406829834e-01
-3.180562332272529602e-02 -7.034644484519958496e-02 -1.698636561632156372e-01 1.958023756742477417e-01
-1.179325580596923828e-01 1.883315481245517731e-02 -2.856539189815521240e-01 -1.062578335404396057e-01
-1.361190825700759888e-01 2.098691314458847046e-01 5.352221895009279251e-03 -2.766001522541046143e-01
2.105664908885955811e-01 -3.160445764660835266e-02 2.668713331222534180e-01 2.820332050323486328e-01
-1.821825355291366577e-01 6.200350448489189148e-02 -3.898839652538299561e-02 -4.248128086328506470e-02
-1.888220161199569702e-01 3.284966647624969482e-01 3.229611217975616455e-01 -1.076823770999908447e-01
-1.294202208518981934e-01 -1.550326496362686157e-01 -1.156030222773551941e-01 2.282323688268661499e-01
9.025833010673522949e-02 9.073663502931594849e-02 -3.163432329893112183e-02 -2.693019807338714600e-01
-1.397386193275451660e-01 -2.391005009412765503e-01 -9.107763879001140594e-03 1.673195660114288330e-01
-2.241611480712890625e-01 -5.719913914799690247e-02 -3.334349021315574646e-02 8.951846510171890259e-02
-5.762792378664016724e-02 1.918013244867324829e-01 1.601091325283050537e-01 1.359533965587615967e-01
-2.480152696371078491e-01 6.587457377463579178e-03 -1.100359037518501282e-01 -1.185432150959968567e-01
-2.028520703315734863e-01 1.417690515518188477e-01 -2.242923825979232788e-01 -2.370509207248687744e-01
