-3.817477590928319842e-06 1.701903045177459717e-01 -1.145872995257377625e-01 -2.874378859996795654e-02 3.981742262840270996e-02 -4.674128815531730652e-02 6.434065848588943481e-02 1.200111728394404054e-05 1.542568653821945190e-01 1.121458411216735840e-02 -2.020732611417770386e-01 1.701520085334777832e-01 1.413973718881607056e-01 6.951408833265304565e-02 -3.687116876244544983e-02 -5.657985433936119080e-02 1.214215217260061763e-06 -8.954831173468846828e-06 1.603110730648040771e-01 -6.541657447814941406e-02 -1.398229598999023438e-02 9.214398264884948730e-02 -1.247797533869743347e-01 9.304696868639439344e-05 -4.097357392311096191e-03 -1.788375526666641235e-02 -2.225248664617538452e-01 1.625123620033264160e-02 -1.113650426268577576e-01 3.235602676868438721e-01 -1.201948821544647217e-01 -7.195276021957397461e-02 -2.461334317922592163e-01 2.102314829826354980e-01 -1.200838759541511536e-02 -1.156810149550437927e-01 5.262180790305137634e-02 4.605592948792036623e-06 -3.505824599415063858e-03 -6.584311276674270630e-02 1.159721091389656067e-01 1.024173498153686523e-01 -6.163235753774642944e-03 -1.501832306385040283e-01 -7.694019377231597900e-02 1.903421580791473389e-01 -4.888940111413830891e-06 2.251172363758087158e-01 3.130738139152526855e-01 3.457700610160827637e-01 5.549920257180929184e-03 4.275969229638576508e-03 1.247316449880599976e-01 -1.764618754386901855e-01 -1.088466048240661621e-01 -1.525264084339141846e-01 -5.762020871043205261e-02 2.138832062482833862e-01 -6.126138381659984589e-03 2.025720290839672089e-02 -1.105767264962196350e-01 1.149753108620643616e-01 -1.784161329269409180e-01 1.843663156032562256e-01 1.992036700248718262e-01 8.176419883966445923e-02 -3.262948617339134216e-02 -1.808898989111185074e-03 1.978231966495513916e-02 9.633266925811767578e-02 -2.812403067946434021e-02 -3.350080177187919617e-02 8.231183164753019810e-04 2.548318505287170410e-01 -1.739729940891265869e-01 2.182503640651702881e-01 -1.694778501987457275e-01 -8.799261413514614105e-04 1.842393279075622559e-01 -1.607658416032791138e-01
-9.349900484085083008e-02 -3.711126744747161865e-02 -1.131310090422630310e-01 2.883035130798816681e-02 -2.149986475706100464e-01 1.298918481916189194e-02 -3.208512961864471436e-01 -7.555981725454330444e-02 1.483389735221862793e-01 1.115536242723464966e-01 -1.025198474526405334e-01 -1.717771374387666583e-05 -1.393010374158620834e-03 7.264808285981416702e-03 2.963131666183471680e-01 -1.829723119735717773e-01 -2.116463035345077515e-01 1.211759671568870544e-01 -1.165482080978108570e-05 -9.658717364072799683e-02 3.281049430370330811e-02 3.303221774331177585e-06 -7.414971292018890381e-02 4.694262146949768066e-02 6.780665367841720581e-02 2.449771761894226074e-02 -1.045911982655525208e-01 -1.151136257249163464e-05 9.150009602308273315e-02 -2.041898202151060104e-03 -2.036164849996566772e-01 9.165457636117935181e-02 1.773504656739532948e-03 -9.595528244972229004e-02 5.566974729299545288e-02 4.245864227414131165e-02 -4.785579442977905273e-02 9.150140732526779175e-02 2.738005150604294613e-06 2.426877431571483612e-02 1.123594269156455994e-01 2.341022640466690063e-01 9.631142765283584595e-02 2.325078994035720825e-01 6.111878901720046997e-02 4.849247634410858154e-02 2.269555069506168365e-02 -2.459173500537872314e-01 -2.195874303579330444e-01 -1.490811258554458618e-01 -2.369081228971481323e-01 2.024128884077072144e-01 -2.089553326368331909e-01 3.091915547847747803e-01 8.192124217748641968e-02 4.325896501541137695e-02 1.974503248929977417e-01 1.210413947701454163e-01 -1.425071656703948975e-01 6.527736783027648926e-02 -2.107762545347213745e-02 -2.577899098396301270e-01 4.146169126033782959e-02 -1.842229813337326050e-01 1.249635443091392517e-01 1.373153924942016602e-01 3.509081155061721802e-02 6.793885859224246815e-06 -7.521783001720905304e-03 -2.451128661632537842e-01 -6.001203507184982300e-02 2.828748226165771484e-01 -1.473119705915451050e-01 -1.614771783351898193e-03 1.258645355701446533e-01 2.185655385255813599e-02 -5.166063457727432251e-02 2.006277740001678467e-01 -2.800818979740142822e-01 -1.279714852571487427e-01
2.186903804540634155e-01 1.778721809387207031e-01 8.451009541749954224e-02 3.595744818449020386e-02 -1.161651164293289185e-01 5.324272811412811279e-02 -7.202408462762832642e-02 2.517140936106443405e-03 -1.577825993299484253e-01 1.751084327697753906e-01 -8.963198959827423096e-02 2.366081066429615021e-02 -7.287984341382980347e-02 -9.277337044477462769e-02 -1.340074539184570312e-01 1.031398996710777283e-01 -4.094654917716979980e-01 -2.806729674339294434e-01 -2.247760742902755737e-01 1.091136527975322679e-05 -9.717763960361480713e-02 -1.194175630807876587e-01 2.355538904666900635e-01 3.054907321929931641e-01 -2.176070399582386017e-02 1.169641092419624329e-01 -9.237773716449737549e-02 2.667251415550708771e-02 4.982099653716431931e-06 5.084260925650596619e-02 1.181773131975205615e-05 -8.837971091270446777e-02 1.833934895694255829e-02 -9.107989259064197540e-03 -1.602928387001156807e-05 -1.877686977386474609e-01 2.360128760337829590e-01 1.619441718503367156e-07 -8.901958608475979418e-06 3.259557388446410187e-07 -6.172663345932960510e-02 -7.580988109111785889e-02 -1.268664300441741943e-01 -9.465281665325164795e-02 -1.166883303085342050e-04 -1.548317074775695801e-01 8.560390025377273560e-02 -1.906651817262172699e-02 1.095531933970050886e-05 -3.022802434861660004e-02 -2.518614232540130615e-01 -1.856466829776763916e-01 -8.635066449642181396e-02 4.944594204425811768e-02 7.070510834455490112e-02 -3.116440493613481522e-03 1.522213965654373169e-01 9.451969712972640991e-02 -8.362676453543826938e-06 2.888552658259868622e-02 5.298397317528724670e-02 7.838899642229080200e-02 -1.144585907459259033e-01 1.842158962972462177e-03 -1.182962357997894287e-01 6.364355236291885376e-02 -3.692203015089035034e-02 1.332392990589141846e-01 7.501010596752166748e-02 6.254627555608749390e-02 9.471288323402404785e-02 -3.030327521264553070e-02 -2.063567563891410828e-02 -1.934134960174560547e-02 1.782731153070926666e-02 9.619384258985519409e-02 1.854367554187774658e-01 -2.659705653786659241e-02 -1.034251898527145386e-01 -5.905271768569946289e-01
2.243859767913818359e-01 1.481596231460571289e-01 1.376983374357223511e-01 -7.729441672563552856e-02 -2.066846936941146851e-01 -6.074798107147216797e-02 3.832308202981948853e-02 -6.991513146203942597e-06 -1.257971581071615219e-02 -9.103940427303314209e-02 1.712810806930065155e-02 -5.089339241385459900e-02 3.078384697437286377e-01 -1.838949322700500488e-01 -1.324653923511505127e-01 3.636236215243116021e-05 2.959665656089782715e-01 -5.263010784983634949e-02 -3.426827490329742432e-02 -1.110195666551589966e-01 -7.841986417770385742e-02 1.639564037322998047e-01 1.640745066106319427e-02 -1.168216913938522339e-01 -2.511193315513082780e-06 -1.519531011581420898e-01 4.836526513099670410e-02 6.875724466226529330e-06 2.338426858186721802e-01 -3.676213920116424561e-01 1.728077605366706848e-02 7.860813289880752563e-03 2.774072885513305664e-01 7.494410127401351929e-02 1.743992269039154053e-01 1.538114845752716064e-01 4.571189731359481812e-02 4.952496965415775776e-06 -1.319830864667892456e-02 -5.108790844678878784e-02 1.690574139356613159e-01 -1.599378083483316004e-05 4.535545036196708679e-02 -1.731670228764414787e-03 -1.654955446720123291e-01 -4.158664867281913757e-02 4.189627361483871937e-06 -4.923028498888015747e-02 -2.424857020378112793e-01 -1.143377497792243958e-01 -3.529675677418708801e-02 -1.712071299552917480e-01 1.500743790529668331e-03 8.535600453615188599e-02 2.234621661045821384e-06 2.510212107154075056e-05 -2.547412645071744919e-03 -1.340875178575515747e-01 8.846682248986326158e-06 -2.576005458831787109e-01 6.244587898254394531e-02 2.854717075824737549e-01 4.985739942640066147e-04 1.029069423675537109e-01 -3.386716842651367188e-01 3.025049269199371338e-01 -7.553287595510482788e-02 4.134993560001021251e-06 -3.941896648029796779e-05 -2.174836248159408569e-01 2.685508690774440765e-02 -3.454515337944030762e-02 -2.233874283774639480e-06 2.205931954085826874e-02 -3.102510869503021240e-01 4.495846951613202691e-06 -4.407177492976188660e-02 -1.342491339892148972e-02 2.247994532808661461e-03 9.661728888750076294e-02
-2.312637418508529663e-01 -1.557523757219314575e-02 -5.653052404522895813e-02 -5.542726442217826843e-02 2.610326111316680908e-01 -2.605625092983245850e-01 2.004642188549041748e-01 -5.797576531767845154e-02 4.140265285968780518e-03 7.014860957860946655e-02 2.327207326889038086e-01 -1.449713259935379028e-01 -2.307923138141632080e-01 1.925706267356872559e-01 5.780132114887237549e-02 -1.686613857746124268e-01 6.369907408952713013e-03 2.499509304761886597e-01 9.055413305759429932e-02 -2.361434400081634521e-01 -3.172393143177032471e-02 -1.314253509044647217e-01 -1.590945248608477414e-05 3.067030804231762886e-03 -3.495166897773742676e-01 -5.523306876420974731e-02 -1.864714473485946655e-01 -3.327134624123573303e-02 -1.781849563121795654e-01 9.753014147281646729e-02 -1.682862639427185059e-01 -3.271668776869773865e-02 -1.181027968414127827e-03 9.807618334889411926e-03 2.513034828007221222e-02 4.532090574502944946e-02 3.815846741199493408e-01 7.040659338235855103e-02 -1.726926267147064209e-01 1.576102524995803833e-02 1.626502573490142822e-01 2.794413594529032707e-03 1.624632030725479126e-01 -2.312139570713043213e-01 -5.603215657174587250e-03 7.114236056804656982e-02 3.741930425167083740e-02 2.586274445056915283e-01 1.961653493344783783e-02 3.566946089267730713e-01 1.388142257928848267e-02 -1.343184411525726318e-01 4.645046312361955643e-03 1.568175405263900757e-01 -2.271571308374404907e-01 -1.032710373401641846e-01 2.534292638301849365e-01 -9.340720251202583313e-03 -3.730095922946929932e-02 1.042649224400520325e-01 -1.881927135400474072e-03 -2.018821090459823608e-01 -8.717564493417739868e-02 1.382316946983337402e-01 3.617617189884185791e-01 2.103037536144256592e-01 -7.802809029817581177e-02 -1.625981777906417847e-01 6.108121201395988464e-02 1.093816533684730530e-01 -3.595550358295440674e-01 -1.572959423065185547e-01 3.442317247390747070e-02 1.065782830119132996e-01 3.308790326118469238e-01 2.920670211315155029e-01 3.028934448957443237e-02 9.769273549318313599e-02 -5.762095376849174500e-02 -6.238327026367187500e-01
9.277059696614742279e-03 -2.551469206809997559e-01 -1.031854525208473206e-01 3.478324040770530701e-02 6.132899597287178040e-02 1.208736896514892578e-01 2.109753340482711792e-02 9.421694278717041016e-02 1.025407537817955017e-01 1.918557435274124146e-01 -7.025072723627090454e-02 1.428390443325042725e-01 -1.509732455015182495e-01 9.784980118274688721e-02 2.272422611713409424e-01 -3.254810348153114319e-02 1.250842958688735962e-01 -5.777994170784950256e-02 -2.551708519458770752e-01 6.524188071489334106e-02 -1.657494008541107178e-01 -2.636178396642208099e-02 8.953318931162357330e-03 3.858046978712081909e-02 -7.339730393141508102e-03 5.975924432277679443e-04 1.606730744242668152e-02 2.416182458400726318e-01 2.306061089038848877e-01 -3.272811174392700195e-01 6.927326321601867676e-02 -3.501279512420296669e-03 4.413233697414398193e-02 1.026059240102767944e-01 -2.504894733428955078e-01 1.199489310383796692e-01 -7.824011147022247314e-02 5.896225944161415100e-02 2.203793264925479889e-02 -2.226460874080657959e-01 -1.078336462378501892e-01 3.387706121429800987e-03 -1.248604712600354105e-05 7.180863618850708008e-02 -9.916553646326065063e-02 6.027764081954956055e-02 -1.543660759925842285e-01 2.546580731868743896e-01 1.303382813930511475e-01 8.529655635356903076e-02 -1.359403282403945923e-01 5.078711360692977905e-02 -4.598332196474075317e-02 -1.055990234017372131e-01 1.242354661226272583e-01 -1.673257201910018921e-01 7.799670845270156860e-02 -1.935756504535675049e-01 -1.873815432190895081e-02 1.300173401832580566e-01 1.054624393582344055e-01 2.566666305065155029e-01 3.187539279460906982e-01 -3.326005935668945312e-01 -1.075244415551424026e-02 1.288874136662343517e-05 -1.509257592260837555e-03 -3.101655468344688416e-02 -2.412347495555877686e-02 1.432215720415115356e-01 1.324344277381896973e-01 -6.717503070831298828e-02 4.617401212453842163e-02 -1.415561698377132416e-02 -2.553517520427703857e-01 -1.606359001016244292e-05 -1.985568925738334656e-02 5.637657595798373222e-04 8.445816487073898315e-02 5.422126650810241699e-01
1.013552993535995483e-01 -1.590451970696449280e-02 1.968438476324081421e-01 1.402114867232739925e-05 -2.649935334920883179e-02 -1.234930530190467834e-01 5.047307536005973816e-02 -2.689260523766279221e-03 -4.005999118089675903e-02 -2.740596532821655273e-01 3.694476187229156494e-02 -2.138919830322265625e-01 2.693095505237579346e-01 -3.119882047176361084e-01 -1.046933755278587341e-01 -5.856081843376159668e-02 1.635630875825881958e-01 1.899015344679355621e-02 1.013489961624145508e-01 -1.856929622590541840e-02 5.594051629304885864e-02 -2.305963262915611267e-02 6.342962384223937988e-02 -3.171054720878601074e-01 -7.091908250004053116e-03 2.693551778793334961e-02 2.146024405956268311e-01 -3.316391492262482643e-03 -2.550504636019468307e-03 3.590729832649230957e-02 -1.396310329437255859e-01 9.988080710172653198e-03 -6.927570700645446777e-02 -2.569830417633056641e-01 3.029826581478118896e-01 3.920271247625350952e-02 5.145644024014472961e-02 -3.597801551222801208e-02 -3.941619023680686951e-02 -1.381146609783172607e-01 -1.664784550666809082e-01 6.724442355334758759e-03 -2.942879291367717087e-05 -1.756591163575649261e-02 2.309211641550064087e-01 1.267462670803070068e-01 1.879892051219940186e-01 5.549297668039798737e-03 -2.401133328676223755e-01 -9.666541963815689087e-02 3.010907769203186035e-01 -6.014423072338104248e-02 -3.662844747304916382e-02 2.392050921916961670e-01 5.241391062736511230e-02 1.186028793454170227e-01 -1.884062588214874268e-02 2.137988209724426270e-01 4.230108112096786499e-03 -1.739261555485427380e-03 -1.606954261660575867e-02 -1.507858783006668091e-01 4.707110300660133362e-02 1.640351265668869019e-01 8.542755246162414551e-02 3.108258172869682312e-02 -2.693812549114227295e-01 1.672434271313250065e-03 1.883846074342727661e-01 -9.418791532516479492e-02 2.436963468790054321e-02 -1.536281706648878753e-05 -2.492830855771899223e-03 7.301101088523864746e-02 1.561965048313140869e-01 -2.055121362209320068e-01 2.913098335266113281e-01 1.531075779348611832e-02 6.699991226196289062e-02 2.775718867778778076e-01
-1.787381805479526520e-02 3.715157276019454002e-03 2.646028809249401093e-02 2.506424486637115479e-02 4.254546001902781427e-05 -1.961204968392848969e-02 -1.940685696899890900e-02 -2.534076702431775630e-05 -5.659244023263454437e-03 -2.466516941785812378e-02 7.533396780490875244e-02 1.038977552525466308e-05 2.782130837440490723e-01 -1.691244840621948242e-01 -8.711200207471847534e-02 2.338771082577295601e-06 1.821839064359664917e-01 -7.068540900945663452e-02 9.990910440683364868e-02 -6.977618613746017218e-05 -6.156422197818756104e-03 -3.434309837757609785e-05 -1.040245933836558834e-05 -2.713613212108612061e-01 -1.127236708998680115e-02 -3.528339043259620667e-02 -3.974075987935066223e-02 1.094005852937698364e-01 -1.374483760446310043e-02 -2.039943486452102661e-01 -2.798297442495822906e-02 -2.573346137069165707e-05 -3.315214067697525024e-02 -2.771620824933052063e-02 3.794586285948753357e-02 -4.369449379737488925e-05 6.428260356187820435e-02 2.848417352652177215e-06 5.563100785366259515e-06 -1.358298063278198242e-01 3.081745281815528870e-02 -1.883046024886425585e-06 -4.535373955150134861e-05 -4.883518815040588379e-02 4.919802770018577576e-02 8.618402061983942986e-04 2.714498527348041534e-02 -5.589327588677406311e-02 -5.693192407488822937e-02 7.361632924585137516e-06 7.090760767459869385e-02 -1.940554752945899963e-02 2.244431227445602417e-01 2.052736817859113216e-06 1.263506058603525162e-02 -2.834476530551910400e-02 -1.135624721646308899e-01 1.304971724748611450e-01 4.180508040008135140e-05 7.433991134166717529e-02 -9.655418246984481812e-02 -8.582808077335357666e-02 7.612218149006366730e-03 1.247807592153549194e-01 4.364193975925445557e-02 7.075157761573791504e-02 -1.221740022301673889e-01 -6.672359631920699030e-06 3.457525599515065551e-05 -3.451034426689147949e-03 -1.052333228290081024e-02 -8.655129931867122650e-03 1.732576492941007018e-05 2.146267332136631012e-02 5.809711664915084839e-02 1.354000270366668701e-01 5.241532251238822937e-02 5.929316207766532898e-02 8.419638106715865433e-06 2.378832250833511353e-01
-9.048900753259658813e-02 1.000953242182731628e-01 -1.019578147679567337e-02 1.091661080718040466e-01 -3.097482956945896149e-02 -3.566321730613708496e-02 -9.276824444532394409e-02 1.095343977212905884e-01 9.292388707399368286e-02 -1.226209029555320740e-01 3.676345944404602051e-01 -1.718387305736541748e-01 -2.251622080802917480e-01 1.623470634222030640e-01 -8.569705486297607422e-02 -1.373202055692672729e-01 7.093067467212677002e-02 2.338134072488173842e-05 -1.903431713581085205e-01 -3.014655709266662598e-01 3.212590888142585754e-02 -6.671995669603347778e-02 1.175967454910278320e-01 3.847930952906608582e-02 7.954923785291612148e-04 1.197920143604278564e-01 8.238238841295242310e-02 9.073472768068313599e-02 -7.470041513442993164e-02 1.706462167203426361e-02 -1.207538992166519165e-01 -2.006810307502746582e-01 -1.150706633925437927e-01 8.840282261371612549e-02 -2.662781917024403811e-04 9.243107342626899481e-06 -5.552651360630989075e-03 -2.657700516283512115e-02 -8.476421236991882324e-02 -2.199538517743349075e-03 6.073850765824317932e-02 -5.015724152326583862e-02 1.192532572895288467e-02 -9.819130599498748779e-02 -1.294721961021423340e-01 -9.242755174636840820e-02 -2.039315253496170044e-01 -2.223511636257171631e-01 -1.687910705804824829e-01 1.154009178280830383e-01 -2.346353977918624878e-01 -2.879697680473327637e-01 -1.320893317461013794e-01 -3.502573817968368530e-02 2.430741935968399048e-01 -1.999582350254058838e-01 1.704496145248413086e-01 1.102773821912705898e-04 -8.197450637817382812e-02 -7.715301960706710815e-02 7.633145153522491455e-02 7.103574275970458984e-02 6.766749173402786255e-02 -9.341762959957122803e-02 -1.521713566035032272e-02 5.423621833324432373e-02 5.032512173056602478e-02 -5.597489327192306519e-02 1.506301611661911011e-01 2.049273699522018433e-01 -2.894273214042186737e-02 -3.223079442977905273e-02 3.281005092503619380e-06 -9.811078757047653198e-02 -1.538666896522045135e-03 -9.659779071807861328e-02 -1.168465223599923775e-05 -6.375928223133087158e-02 -1.319312304258346558e-01 -2.998693883419036865e-01
-1.293002068996429443e-01 -1.565350890159606934e-01 -5.703339725732803345e-02 -1.069595143198966980e-01 7.641217112541198730e-02 -2.429416626691818237e-01 -3.091820180416107178e-01 -4.445625096559524536e-02 -6.477424502372741699e-02 1.988160908222198486e-01 4.222872257232666016e-01 9.865169972181320190e-02 -2.109068781137466431e-01 5.435874313116073608e-02 -2.502569556236267090e-01 -4.314807709306478500e-03 -1.869545876979827881e-01 -2.185618996008997783e-06 -4.207187332212924957e-03 -3.272282183170318604e-01 1.575534977018833160e-02 -5.039431899785995483e-02 3.390003740787506104e-02 3.475646674633026123e-02 -1.262702941894531250e-01 1.059646066278219223e-02 7.100680470466613770e-02 -6.237316131591796875e-02 -1.781225055456161499e-01 1.920827329158782959e-01 9.214539825916290283e-02 -2.069398611783981323e-01 2.107357978820800781e-01 -1.316014081239700317e-01 -3.480850020423531532e-03 1.841187477111816406e-02 4.042855277657508850e-02 1.742679842209327035e-06 -4.237699881196022034e-02 1.490169167518615723e-01 6.451712548732757568e-02 -8.639979362487792969e-02 -1.646546870470046997e-01 4.654676653444766998e-03 -9.902630746364593506e-02 8.755667507648468018e-02 -5.009993538260459900e-02 1.480095684528350830e-01 -3.307700157165527344e-02 -5.341527611017227173e-02 1.849168837070465088e-01 -4.047406613826751709e-01 4.060354456305503845e-02 1.186180859804153442e-01 -1.063244938850402832e-01 -2.102928161621093750e-01 3.596541285514831543e-01 2.690537869930267334e-01 -1.839585043489933014e-02 1.539837867021560669e-01 -1.401208639144897461e-01 -6.226202473044395447e-02 -7.144252210855484009e-02 7.016112655401229858e-02 1.274737268686294556e-01 -3.136225044727325439e-02 -2.705696783959865570e-02 2.141008898615837097e-02 2.338608913123607635e-02 -1.695513874292373657e-01 -2.108545899391174316e-01 -1.552448272705078125e-01 4.663633555173873901e-02 2.964524924755096436e-01 3.263680636882781982e-01 3.747589886188507080e-01 2.737688422203063965e-01 2.517525553703308105e-01 8.936930447816848755e-02 -5.926133990287780762e-01
