1.592580676078796387e-01 -1.285693347454071045e-01
-1.201253905892372131e-01 -2.674801349639892578e-01
-2.746186917647719383e-03 -3.855745121836662292e-02
-8.225625008344650269e-02 -1.307152360677719116e-01
-3.308658301830291748e-01 -4.053857550024986267e-02
-1.365954875946044922e-01 2.910819947719573975e-01
4.267897084355354309e-02 3.180242702364921570e-02
-4.074262455105781555e-02 1.978598088026046753e-01
1.080584898591041565e-01 -6.580340862274169922e-02
-9.277096833102405071e-04 2.585002221167087555e-02
-1.790346577763557434e-03 -1.514492183923721313e-01
9.958880394697189331e-02 5.069873481988906860e-02
-1.205703988671302795e-01 -5.291489511728286743e-02
-3.292546570301055908e-01 2.333726547658443451e-02
-2.052589505910873413e-01 -9.917716681957244873e-02
5.881528928875923157e-02 -9.770138561725616455e-02
3.453417718410491943e-01 2.094973772764205933e-01
-2.795473635196685791e-01 3.111911751329898834e-02
1.523670554161071777e-01 -1.682323813438415527e-01
8.424603193998336792e-02 -2.955964803695678711e-01
