9.475173801183700562e-02 -1.064910516142845154e-01 2.782847881317138672e-01 -1.742631494998931885e-01 -1.846060603857040405e-01 -4.664261266589164734e-02 6.390579044818878174e-02 -2.363304644823074341e-01 -1.721385717391967773e-01 2.810748517513275146e-01 2.162167057394981384e-02 4.071087762713432312e-02 -2.097338289022445679e-01 2.204297780990600586e-01 -1.156260296702384949e-01 -9.958030283451080322e-02 -1.702937334775924683e-01
-2.211458235979080200e-01 -1.343319863080978394e-01 -2.383010238409042358e-01 -2.812262773513793945e-01 2.865615785121917725e-01 -1.948239058256149292e-01 -1.645799428224563599e-01 7.069955021142959595e-02 -1.085671111941337585e-01 8.214273303747177124e-02 1.729092448949813843e-01 -9.355353564023971558e-02 -1.861442178487777710e-01 1.377230733633041382e-01 -1.251862477511167526e-02 -2.765834890305995941e-02 6.858935952186584473e-02
-2.846922576427459717e-01 1.023358032107353210e-01 1.681776940822601318e-01 -6.655005365610122681e-02 1.383152455091476440e-01 -1.532684415578842163e-01 -1.923343352973461151e-02 3.700897693634033203e-01 2.162495702505111694e-01 9.517378360033035278e-02 -1.388471126556396484e-01 -2.236728221178054810e-01 2.981594577431678772e-02 -1.095594391226768494e-01 1.120830420404672623e-02 5.706918239593505859e-02 2.405853718519210815e-01
-9.374968707561492920e-02 1.299415081739425659e-01 1.788939721882343292e-02 2.538713216781616211e-01 2.300771921873092651e-01 4.571146890521049500e-02 1.565000861883163452e-01 -2.364013940095901489e-01 -2.138972580432891846e-01 -2.932930886745452881e-01 4.151310771703720093e-02 5.309164524078369141e-02 -2.070385217666625977e-01 2.340096533298492432e-01 4.944336414337158203e-02 3.635665401816368103e-02 7.976316846907138824e-03
-1.246268078684806824e-01 -7.317595183849334717e-02 3.408810794353485107e-01 -5.389350466430187225e-03 6.296344101428985596e-02 -5.314134433865547180e-02 -1.507130265235900879e-02 -2.704733312129974365e-01 -6.415168941020965576e-02 8.654394000768661499e-02 6.759827584028244019e-02 3.147064149379730225e-01 -3.480666503310203552e-02 -1.777238696813583374e-01 -4.583324491977691650e-02 2.788429558277130127e-01 5.116366967558860779e-02
-1.146449074149131775e-01 -1.734939813613891602e-01 1.015757918357849121e-01 -2.160540036857128143e-02 1.093103215098381042e-01 2.507206797599792480e-01 9.131383150815963745e-02 5.030564591288566589e-02 -1.349864806979894638e-02 3.577606081962585449e-01 -2.465606108307838440e-02 -1.784901618957519531e-01 7.086567580699920654e-02 4.806600138545036316e-02 3.262805044651031494e-01 -6.716202944517135620e-02 3.807243406772613525e-01
-3.155629038810729980e-01 -2.393451519310474396e-03 -2.684635110199451447e-03 1.255441904067993164e-01 -6.229715421795845032e-02 1.114371567964553833e-01 8.426146581768989563e-03 -2.523268163204193115e-01 9.149023145437240601e-02 -2.770807445049285889e-01 -5.351296067237854004e-02 -6.336193531751632690e-02 -3.336990997195243835e-02 -3.976563811302185059e-01 2.859523892402648926e-01 1.209756657481193542e-01 -1.051231399178504944e-01
9.512245655059814453e-02 1.320734322071075439e-01 -2.521586120128631592e-01 -1.779540479183197021e-01 3.672613501548767090e-01 -2.767284214496612549e-02 -1.538205444812774658e-01 -2.561048567295074463e-01 5.501855048350989819e-04 5.064616352319717407e-02 2.454318553209304810e-01 1.023999080061912537e-01 -3.269872069358825684e-01 7.385386526584625244e-02 -3.626409471035003662e-01 -3.579258918762207031e-01 9.650727361440658569e-02
9.602455049753189087e-02 2.164199762046337128e-02 -1.370005495846271515e-02 2.778480350971221924e-01 -3.613953292369842529e-01 -1.492300163954496384e-02 -2.247993499040603638e-01 1.196421012282371521e-01 -3.194309771060943604e-01 -8.368049748241901398e-03 -1.815339624881744385e-01 -1.888035796582698822e-02 3.672726750373840332e-01 -2.685766294598579407e-02 1.832957714796066284e-01 -1.702379249036312103e-02 -5.810802057385444641e-02
2.495708316564559937e-01 1.301417201757431030e-01 3.510445356369018555e-03 2.426026612520217896e-01 -8.070071786642074585e-02 5.601816251873970032e-02 -9.726703166961669922e-02 -2.162592262029647827e-01 -4.058096930384635925e-02 6.473652902059257030e-04 8.687042444944381714e-02 -2.612924277782440186e-01 1.917924135923385620e-01 6.662847101688385010e-02 8.531270176172256470e-02 1.345480531454086304e-01 -2.593104541301727295e-01
1.659244596958160400e-01 -1.769774258136749268e-01 4.494572058320045471e-02 -3.188338875770568848e-01 1.247573047876358032e-01 1.668678969144821167e-01 4.293650388717651367e-02 1.044652089476585388e-01 -7.483630627393722534e-02 3.340324386954307556e-02 1.169026121497154236e-01 1.078963279724121094e-01 -3.450585603713989258e-01 1.122533604502677917e-01 -6.132040172815322876e-02 -1.487392634153366089e-01 3.796742483973503113e-02
-3.031080961227416992e-02 -5.774807557463645935e-02 8.801076561212539673e-02 -6.028284505009651184e-02 1.578717082738876343e-01 1.795667260885238647e-01 -3.594739362597465515e-02 5.980157479643821716e-02 -2.506399154663085938e-01 -1.430897712707519531e-01 -1.956999301910400391e-01 2.449003010988235474e-01 -1.083058640360832214e-01 -2.999006211757659912e-01 -6.710617989301681519e-02 1.365158557891845703e-01 -2.029859274625778198e-01
4.568412527441978455e-02 -8.717301487922668457e-02 3.491789102554321289e-02 -5.801180843263864517e-03 -9.558571875095367432e-02 1.740144379436969757e-02 -1.440679281949996948e-01 6.871575117111206055e-02 -1.032570376992225647e-01 3.415120244026184082e-01 -1.800284832715988159e-01 -4.797662422060966492e-02 -7.409460842609405518e-02 3.718317151069641113e-01 1.689727157354354858e-01 -6.521675735712051392e-02 2.716564834117889404e-01
1.952446848154067993e-01 -2.155379951000213623e-02 -3.273277878761291504e-01 -2.379210740327835083e-01 8.314527571201324463e-02 1.938468068838119507e-01 -2.324281483888626099e-01 -1.005762368440628052e-01 3.865986689925193787e-02 2.507372796535491943e-01 -1.137292385101318359e-01 1.639944314956665039e-02 -1.488721221685409546e-01 -3.868432641029357910e-01 -1.044363006949424744e-01 3.453183174133300781e-01 6.606569141149520874e-02
-3.493346273899078369e-01 -4.771217331290245056e-02 2.231368124485015869e-01 -3.663376271724700928e-01 8.350413292646408081e-02 -1.914620548486709595e-01 2.383928298950195312e-01 -6.570484489202499390e-02 1.898605078458786011e-01 2.123517841100692749e-01 -2.462271749973297119e-01 -8.293269574642181396e-02 1.238619908690452576e-01 1.528284996747970581e-01 1.317154765129089355e-01 -5.053633451461791992e-02 -1.438970565795898438e-01
2.036916762590408325e-01 -2.299717217683792114e-01 -1.451582740992307663e-02 5.471984297037124634e-02 8.657669275999069214e-02 2.021069526672363281e-01 -1.209521479904651642e-02 -2.001681774854660034e-01 1.480186879634857178e-01 1.173104867339134216e-01 5.402819719165563583e-03 -9.828250110149383545e-02 1.802257448434829712e-01 2.677077949047088623e-01 2.337290793657302856e-01 3.664001822471618652e-01 -9.251438081264495850e-02
2.583760917186737061e-01 -5.117930006235837936e-03 4.318453371524810791e-02 -2.811807990074157715e-01 -7.211341708898544312e-02 -1.267344951629638672e-01 -4.566705599427223206e-02 -1.451943367719650269e-01 -2.647160291671752930e-01 2.399419546127319336e-01 -9.099564701318740845e-02 -3.061517179012298584e-01 2.600885331630706787e-01 -2.054418250918388367e-02 -1.579320873133838177e-03 -9.371227025985717773e-02 1.202470883727073669e-01
1.328534930944442749e-01 -2.630574814975261688e-02 1.129014417529106140e-02 -3.575456142425537109e-02 5.966101959347724915e-02 -6.528997421264648438e-02 -1.592391580343246460e-01 -2.420707941055297852e-01 -2.530446462333202362e-02 1.724770963191986084e-01 1.740429401397705078e-01 -2.550793290138244629e-01 1.384155452251434326e-01 -1.823095530271530151e-01 5.548928305506706238e-02 2.031357288360595703e-01 1.860240995883941650e-01
-3.094777166843414307e-01 9.573532640933990479e-02 -2.464657127857208252e-01 -3.695771098136901855e-01 -7.009871304035186768e-02 -1.877340972423553467e-01 -5.831131339073181152e-02 7.923539727926254272e-02 -1.788288801908493042e-01 -3.038297593593597412e-01 2.689394913613796234e-02 -2.552832961082458496e-01 -2.766204774379730225e-01 1.357650607824325562e-01 2.193913012742996216e-01 3.452523648738861084e-01 2.804232537746429443e-01
-1.819195151329040527e-01 -2.089897841215133667e-01 -8.680751174688339233e-02 -2.411813735961914062e-01 -1.687039285898208618e-01 9.689097851514816284e-02 2.690545320510864258e-01 -5.078808218240737915e-02 -2.972865700721740723e-01 7.935281842947006226e-02 -9.025917388498783112e-03 5.430787336081266403e-03 -2.949118316173553467e-01 1.575995534658432007e-01 1.475827544927597046e-01 -1.199284121394157410e-01 1.471149176359176636e-01
-7.009990513324737549e-02 -1.958722062408924103e-02 -1.464502662420272827e-01 -3.418099135160446167e-02 -4.493977501988410950e-02 2.179369181394577026e-01 -1.814666837453842163e-01 1.395406872034072876e-01 -7.373653352260589600e-02 -2.451775074005126953e-01 1.126249581575393677e-01 1.579308807849884033e-01 1.893110424280166626e-01 1.594375669956207275e-01 1.095419526100158691e-01 -1.258717328310012817e-01 4.769987612962722778e-02
6.525923311710357666e-02 6.677326560020446777e-02 -1.126949787139892578e-01 -2.401074916124343872e-01 -5.027315020561218262e-02 1.471351534128189087e-01 -3.187423348426818848e-01 -2.708725929260253906e-01 -6.217412278056144714e-02 -5.368218570947647095e-02 -3.419416723772883415e-03 2.851983904838562012e-01 1.841395045630633831e-03 -3.724121451377868652e-01 -4.881771281361579895e-02 2.056703865528106689e-01 -1.637302190065383911e-01
6.199157238006591797e-02 4.667160287499427795e-02 -2.501548230648040771e-01 -3.793112635612487793e-01 1.427877601236104965e-02 -2.257314138114452362e-02 -9.933599084615707397e-02 -2.160760462284088135e-01 -2.099259644746780396e-01 1.817835122346878052e-01 -2.785191312432289124e-02 -1.483723074197769165e-01 1.985858678817749023e-01 3.342005908489227295e-01 3.781244158744812012e-01 -1.478818506002426147e-01 -2.188660204410552979e-01
2.118654996156692505e-01 1.511421799659729004e-01 3.047581575810909271e-02 -1.400932669639587402e-01 1.899233907461166382e-01 -1.793240904808044434e-01 1.614188216626644135e-02 -1.523340791463851929e-01 -1.750820316374301910e-02 5.278776213526725769e-02 -1.663811504840850830e-01 1.090257912874221802e-01 -7.290980219841003418e-02 1.499190479516983032e-01 5.795661360025405884e-02 -8.924507349729537964e-02 -1.589108556509017944e-01
-3.053781092166900635e-01 -1.075761541724205017e-01 -1.908736079931259155e-01 1.884375661611557007e-01 -4.272438213229179382e-02 -2.847988307476043701e-01 1.196012645959854126e-01 6.087788939476013184e-02 2.743184268474578857e-01 -3.302675783634185791e-01 -6.139969453215599060e-02 -1.334990113973617554e-01 -3.067271411418914795e-01 1.576113700866699219e-01 4.049022123217582703e-02 -3.740077838301658630e-03 -1.750397980213165283e-01
1.554358452558517456e-01 -5.625560507178306580e-02 7.475459575653076172e-02 -2.682673335075378418e-01 1.034915596246719360e-01 -1.171092912554740906e-01 -1.073151230812072754e-01 -8.354759775102138519e-03 -5.150426179170608521e-02 -3.336124122142791748e-01 -1.058626361191272736e-02 -3.010333180427551270e-01 -2.408819049596786499e-01 2.018913477659225464e-01 -4.891026299446821213e-03 2.763878405094146729e-01 -7.884531468152999878e-02
7.623182982206344604e-02 1.838572025299072266e-01 2.845374047756195068e-01 1.694794148206710815e-01 -1.400934308767318726e-01 -1.325562596321105957e-01 1.027405411005020142e-01 1.880804151296615601e-01 1.729280799627304077e-01 -3.895255923271179199e-01 2.103761583566665649e-02 -3.770322501659393311e-01 -9.806302934885025024e-02 -1.042645499110221863e-01 1.233208999037742615e-01 -3.075876235961914062e-01 -2.519746422767639160e-01
-2.216308563947677612e-02 2.150101028382778168e-02 -2.267519086599349976e-01 1.242413893342018127e-01 -3.696359321475028992e-02 5.287643894553184509e-02 1.247451454401016235e-01 -2.686561644077301025e-01 -5.465212091803550720e-02 1.832675933837890625e-01 3.278975784778594971e-01 7.738975342363119125e-03 3.862282931804656982e-01 1.217764839529991150e-01 -4.104391485452651978e-02 -2.362720072269439697e-01 1.943733692169189453e-01
2.424836903810501099e-02 -7.632246613502502441e-02 1.972496807575225830e-01 9.495508670806884766e-02 1.421591490507125854e-01 3.786894679069519043e-01 3.367841541767120361e-01 -6.697822362184524536e-02 4.632027074694633484e-02 -7.013282179832458496e-02 2.271030992269515991e-01 8.910156786441802979e-03 -5.269895866513252258e-02 1.892232149839401245e-01 9.464523941278457642e-02 7.056502252817153931e-02 -1.275695860385894775e-02
-1.817810982465744019e-01 -7.000202685594558716e-02 1.955259144306182861e-01 3.087914362549781799e-02 3.871392831206321716e-02 2.988371551036834717e-01 -9.315051138401031494e-02 1.367807686328887939e-01 -1.167101785540580750e-01 7.873697578907012939e-02 -1.051943823695182800e-01 -1.164767146110534668e-01 -1.494751572608947754e-01 -3.416385352611541748e-01 -3.105709850788116455e-01 3.501594765111804008e-03 8.652091771364212036e-02
-7.938048243522644043e-02 1.342050433158874512e-01 -7.230834662914276123e-02 -5.858817696571350098e-02 7.823670655488967896e-02 2.813048660755157471e-01 -2.211222499608993530e-01 -1.510239541530609131e-01 -3.937877416610717773e-01 -1.344837695360183716e-01 1.433575004339218140e-01 6.587285548448562622e-02 9.051956236362457275e-02 6.804712861776351929e-02 3.906478285789489746e-01 2.038061618804931641e-01 1.854916363954544067e-01
-2.618097960948944092e-01 4.313674196600914001e-02 4.004334285855293274e-02 3.216063678264617920e-01 2.265681475400924683e-01 -1.968632340431213379e-01 3.888636082410812378e-02 2.514109313488006592e-01 -1.553535740822553635e-02 1.664064973592758179e-01 -1.854848116636276245e-01 3.705605864524841309e-01 1.945614255964756012e-02 -7.367710024118423462e-02 -4.420521482825279236e-02 -7.469859719276428223e-02 -2.482004612684249878e-01
1.376551985740661621e-01 2.573710680007934570e-01 1.068879291415214539e-01 1.572498232126235962e-01 3.005461394786834717e-01 1.190958023071289062e-01 1.729583889245986938e-01 -1.676811128854751587e-01 1.778212934732437134e-01 -1.214088872075080872e-02 -2.096385955810546875e-01 7.120358943939208984e-02 8.231249451637268066e-02 -7.827945798635482788e-02 1.745471805334091187e-01 -1.271827369928359985e-01 2.090999633073806763e-01
-1.514853560365736485e-03 -1.166530251502990723e-01 -3.371400758624076843e-02 -3.855495452880859375e-01 1.025192625820636749e-02 1.756898909807205200e-01 1.008933931589126587e-01 -5.336828157305717468e-02 -3.183440491557121277e-02 -3.459351509809494019e-02 -1.222518086433410645e-01 3.854911075904965401e-03 2.402635663747787476e-01 -2.501452863216400146e-01 -2.231458723545074463e-01 -2.862959913909435272e-02 -9.529470652341842651e-02
1.239317059516906738e-01 9.818704426288604736e-02 1.198724843561649323e-02 5.174702033400535583e-02 -2.045677900314331055e-01 3.389526903629302979e-02 1.360609382390975952e-01 -1.901128888130187988e-02 2.371337860822677612e-01 -3.875495791435241699e-01 1.285041421651840210e-01 -8.496195077896118164e-02 1.309802234172821045e-01 1.805928945541381836e-01 2.954636327922344208e-02 -1.112547516822814941e-01 1.554541587829589844e-01
7.119225710630416870e-02 -1.744869500398635864e-01 -1.664224117994308472e-01 -1.261496245861053467e-01 1.347935944795608521e-01 -1.303070634603500366e-01 -1.718314439058303833e-01 -3.799444064497947693e-02 -2.899309098720550537e-01 -1.186930164694786072e-01 2.635470926761627197e-01 4.498268943279981613e-03 -2.025912553071975708e-01 9.264584630727767944e-02 -1.210586428642272949e-01 -2.167962044477462769e-01 -2.265423387289047241e-01
-5.711848288774490356e-02 -1.873692423105239868e-01 5.868780240416526794e-02 -3.722712695598602295e-01 -6.706885248422622681e-02 -1.634905785322189331e-01 -3.198399841785430908e-01 -1.640353202819824219e-01 6.324820965528488159e-02 1.378910094499588013e-01 -2.288122624158859253e-01 1.072266846895217896e-01 3.754608333110809326e-02 5.045161768794059753e-02 3.110146522521972656e-01 2.590277194976806641e-01 6.958018988370895386e-02
-3.324914872646331787e-01 -3.775998055934906006e-01 3.553246557712554932e-01 -2.458651810884475708e-01 1.527822017669677734e-02 1.787579357624053955e-01 -9.036380797624588013e-02 -4.803221672773361206e-02 -1.328373849391937256e-01 2.312494069337844849e-01 -1.262634843587875366e-01 1.024782285094261169e-01 1.469755619764328003e-01 2.524187266826629639e-01 -5.942307785153388977e-02 1.030888110399246216e-01 -1.078692898154258728e-01
